locus_tag,gene_name,function,logFC_AgNO3,PValue,q.value,logFC_BZK,PValue,q.value,logFC_CTAB,PValue,q.value,logFC_CHL,PValue,q.value,logFC_TRC,PValue,q.value,logFC_CRL,PValue,q.value,logFC_PVPi,PValue,q.value,logFC_HClO,PValue,q.value,logFC_GLU,PValue,q.value,logFC_EtOH,PValue,q.value
BAL062_02856,BAL062_02856,lipoprotein,-0.142775149,0.43489142,0.83750921,0.072515693,0.480304858,0.898350531,0.104228136,0.313249524,0.677417087,-1.110278219,0.605568439,1,-0.009473656,0.933536729,0.995434885,0.072913607,0.4945992,0.913681767,0.094735801,0.465674839,1,0.134542401,0.233184374,1,0.210366335,0.048457829,0.349205221,0.208244052,0.062443413,0.507011806
BAL062_02857,BAL062_02857,hypothetical protein,-0.311253258,0.039625783,0.225459236,0.376674313,1.01E-06,2.69E-05,0.225438334,0.018534656,0.112257069,-0.065624293,0.895648666,1,0.213003989,0.001050975,0.009003271,0.060744663,0.519030636,0.918973506,0.048356881,0.671746478,1,0.051770079,0.675714461,1,0.160367738,0.023401152,0.21947817,0.068406515,0.510991837,0.990582323
BAL062_02858,dsdA,"D-serine dehydratase,D-serine dehydratase,D-serine dehydratase,Threonine dehydratase,D-serine ammonia-lyase,Pyridoxal-phosphate dependent enzyme",0.106907355,0.412029799,0.822978022,-0.014070027,0.842939356,0.988151752,-0.031031598,0.658253001,0.900417562,0.910024357,0.261038618,0.920469627,-0.064161067,0.304549068,0.577997471,0.091186582,0.185195999,0.703426862,-0.035150909,0.718491206,1,0.069441635,0.458475585,1,-0.007634175,0.924573359,1,-0.052527767,0.460683214,0.987690888
BAL062_02859,pitA,"phosphate/sulfate permease,Low-affinity inorganic phosphate transporter 1,Phosphate transporter family",2.103091139,8.30E-10,1.88E-08,-0.292096359,0.231188052,0.7221816,0.432605561,0.057402028,0.251472159,-6.132488443,0.013837228,0.219542116,-0.17036262,0.474525394,0.739737098,0.305710717,0.237984187,0.768369634,0.640453772,0.013616789,0.486527854,0.657581289,0.003095589,0.069247267,0.266343709,0.239317087,0.766316642,0.648721655,0.002975632,0.060056764
BAL062_02860,metH,"B12-dependent methionine synthase,Methionine synthase,B12-dependent methionine synthase,Predicted cobalamin binding protein,methionine synthase,Homocysteine S-methyltransferase",0.22640842,0.141103436,0.511120838,0.096470431,0.198299419,0.684840514,0.106757304,0.245584363,0.598111293,0.496780949,0.31907029,0.973040027,0.114369774,0.079893898,0.258141197,0.116388247,0.203477466,0.732022592,0.041680408,0.708308959,1,0.03226125,0.789079467,1,0.067309159,0.331968983,0.842690495,0.041077311,0.686098148,1
BAL062_02861,dxs_2,"Putative transketolase C-terminal section,1-deoxy-D-xylulose-5-phosphate synthase,1-deoxy-D-xylulose-5-phosphate synthase,Transketolase, C-terminal subunit,1-deoxy-D-xylulose-5-phosphate synthase,Transketolase, pyrimidine binding domain",-0.06352708,0.683220276,0.938958423,-0.104517491,0.286265515,0.775080573,-0.18171448,0.056614154,0.248684731,0.944970126,0.381532242,0.995446984,-0.055626449,0.472282331,0.738689414,-0.004121662,0.966902196,1,-0.106890568,0.370558138,1,-0.045388696,0.700788248,1,-0.071159108,0.468535805,0.921000216,-0.059068566,0.551609278,0.990582323
BAL062_02862,tktB,"transketolase,Transketolase 2,transketolase,Transketolase, N-terminal subunit,transketolase,Transketolase, thiamine diphosphate binding domain",-0.202535828,0.138766372,0.504918371,-0.044276359,0.523571528,0.90193618,-0.072091446,0.351028736,0.712542715,-1.138944416,0.458963526,1,0.058513784,0.365846082,0.640773979,0.006351449,0.933498207,1,-0.070919139,0.441365272,1,-0.085350982,0.367774453,1,-0.079782305,0.34917876,0.853108578,-0.062059557,0.391718896,0.987690888
BAL062_02863,rhmT_5,"MFS family transporter,Inner membrane transport protein RhmT,regulatory protein UhpC,Splicing factor (branch point binding protein),D-galactonate transporter,Major Facilitator Superfamily",-0.046468474,0.72040206,0.951887027,-0.053469083,0.42391764,0.869745078,-0.085719626,0.222614258,0.563881596,-0.30068906,0.771646012,1,0.072986565,0.266323973,0.535371715,0.022949046,0.74735211,0.988649652,-0.0870147,0.329593866,1,-0.045766722,0.631142859,1,-0.01340844,0.857240583,1,-0.126710298,0.055712231,0.482372841
BAL062_02864,fabG_9,"Putative short-chain type regulator dehydrogenase,3-oxoacyl-[acyl-carrier-protein] reductase FabG,3-ketoacyl-(acyl-carrier-protein) reductase,Uncharacterized conserved protein,3-oxoacyl-[acyl-carrier-protein] reductase,short chain dehydrogenase",-0.110242577,0.483793833,0.871426703,0.211844514,0.019806062,0.177340896,0.074266344,0.40751734,0.755434632,-0.678714244,0.663188544,1,0.07091788,0.357765522,0.635110094,0.076285381,0.376575967,0.858304037,0.085049213,0.454630371,1,0.098125318,0.387510773,1,0.079008886,0.391871567,0.894702283,-0.00930219,0.933027237,1
BAL062_02865,gcvA_3,"transcriptional regulatory protein,Gcv operon activator,DNA-binding transcriptional activator GcvA,putative choline sulfate-utilization transcription factor,LysR substrate binding domain",0.116935864,0.393535102,0.807842649,-0.047442276,0.500713888,0.898350531,-0.10829748,0.123142889,0.406751676,-1.193002944,0.427906397,1,-0.07352551,0.25205896,0.518286586,0.027593097,0.702041744,0.970237493,-0.041182173,0.659483731,1,-0.092865322,0.320743908,1,-0.077055373,0.299030226,0.815302863,-0.12411843,0.077465161,0.565303615
BAL062_02866,BAL062_02866,hypothetical protein,-0.063259326,0.752201171,0.961072988,0.175119041,0.110606124,0.522421708,0.182884173,0.084752085,0.328533201,0.444619313,0.837833967,1,0.014571038,0.90517276,0.98508189,0.028992749,0.821318221,1,0.085033564,0.518013919,1,-0.035729467,0.78590819,1,0.100079706,0.355854394,0.8596334,0.003939381,0.986610119,1
BAL062_02867,mro,"galactose mutarotase,Aldose 1-epimerase precursor,galactose-1-epimerase,galactose mutarotase,Aldose 1-epimerase",0.111751222,0.34905926,0.777089881,-0.015913657,0.829498293,0.986560507,-0.049812738,0.473039006,0.80198839,-1.077685564,0.467381952,1,0.037853734,0.583991037,0.808989933,0.066545502,0.372089566,0.858304037,-0.018065619,0.841990237,1,0.085187803,0.388512736,1,0.014055508,0.845234654,1,-0.004036504,0.958580994,1
BAL062_02868,fsr,"fosmidomycin resistance protein,Fosmidomycin resistance protein,putative 3-hydroxyphenylpropionic transporter MhpT,Arabinose efflux permease,phosphoglycerate transporter family protein,Major Facilitator Superfamily",-0.102196396,0.424212559,0.831739763,0.047341706,0.577452806,0.923682701,0.025851528,0.710069333,0.925527801,0.479824679,0.573199782,1,0.006409168,0.91807529,0.990317987,0.044613333,0.513525505,0.917086602,-0.051158791,0.594513187,1,0.009259202,0.92990751,1,-0.08218241,0.265828798,0.790170004,-0.010392328,0.878177429,1
BAL062_02869,ripA_3,"transcriptional Regulator, AraC family,HTH-type transcriptional repressor of iron proteins A,DNA-binding transcriptional regulator AraC,Adenosine deaminase,YSIRK-targeted surface antigen transcriptional regulator,Helix-turn-helix domain",0.233614864,0.059121418,0.301920198,-0.100652455,0.130104319,0.567479701,-0.000602343,0.994598852,1,-0.83075493,0.582082736,1,-0.080320907,0.237841406,0.502677954,0.059697764,0.38936043,0.868987987,-0.0928781,0.28770164,1,-0.040385332,0.665358225,1,-0.067509822,0.360778574,0.866452047,-0.10038937,0.159955813,0.799654557
BAL062_02870,glsA,"Putative Glutaminase,Glutaminase,glutaminase,glutaminase A,Glutaminase",0.02093887,0.897277171,0.999629112,0.046375866,0.528967897,0.904918766,0.076919456,0.371132404,0.728847896,0.430413567,0.424928155,1,0.070659347,0.237234716,0.501995469,0.090177922,0.288622039,0.804678166,0.025825155,0.805761817,1,0.016975943,0.876676772,1,0.06217617,0.357608771,0.861528788,0.10520368,0.25795681,0.915270631
BAL062_02871,def_1,"Peptide deformylase 2,Peptide deformylase,peptide deformylase,N-formylmethionyl-tRNA deformylase,peptide deformylase,Polypeptide deformylase",0.044484116,0.801225021,0.979266427,-0.019512102,0.827917435,0.986104289,0.108879131,0.205713193,0.542879885,0.302625552,0.835531643,1,-0.009825257,0.911425728,0.988239113,-0.08677602,0.336389473,0.839885299,0.119682336,0.289614677,1,-0.001735168,0.991163758,1,-0.048630853,0.589724778,0.955788589,0.060073424,0.537881778,0.990582323
BAL062_02872,BAL062_02872,hypothetical protein,0.304207078,0.242214397,0.672838895,-0.237745037,0.071922899,0.413849514,0.086345032,0.53503306,0.829688948,-1.756618913,0.388525589,0.99990627,-0.003979656,1,1,-0.002399217,1,1,-0.028432373,0.853085425,1,0.092153869,0.535681833,1,-0.148582317,0.296295775,0.814185952,-0.000458403,1,1
BAL062_02873,proP_3,"putative permease (MFS superfamily),Proline porter II,proline/glycine betaine transporter,Arabinose efflux permease,MFS transporter, metabolite:H+ symporter (MHS) family protein,Major Facilitator Superfamily",0.064239337,0.617165505,0.919982141,0.06223494,0.398144669,0.847764728,0.043610221,0.543209043,0.835118997,0.896804656,0.124234474,0.706408158,0.030634343,0.561877821,0.794216432,0.094155146,0.178804944,0.691769946,-0.011156966,0.903530969,1,0.013798328,0.877698109,1,0.005668092,0.938210193,1,0.023127012,0.777082994,1
BAL062_02874,BAL062_02874,"signal peptide,Phosphate-selective porin",-0.090500106,0.510888339,0.878539277,0.007434227,0.917285249,1,0.059657687,0.405312697,0.753708874,0.623581811,0.527395411,1,0.101861416,0.132615594,0.356801499,0.089593218,0.238670773,0.768369634,0.011677908,0.902862461,1,-0.042821321,0.674643473,1,-0.003356744,0.973833962,1,-0.072301293,0.360093352,0.979099091
BAL062_02875,ilvB_1,"Putative acetolactate synthase,Acetolactate synthase large subunit,hypothetical protein,Predicted dinucleotide-utilizing enzyme,acetolactate synthase, large subunit, biosynthetic type,Thiamine pyrophosphate enzyme, N-terminal TPP binding domain",0.129433148,0.359122245,0.783076786,0.023086687,0.739155396,0.963563259,-0.025616664,0.735925078,0.938068441,0.810766915,0.299786917,0.956002787,-0.028946681,0.612807519,0.830727802,-0.006515602,0.924369413,1,-0.027484547,0.772566327,1,-0.028210214,0.778596234,1,-0.021536767,0.768902618,0.99670709,0.035225977,0.597938117,0.990582323
BAL062_02876,betB_2,"Aldehyde dehydrogenase,Betaine aldehyde dehydrogenase,betaine aldehyde dehydrogenase,Delta 1-pyrroline-5-carboxylate dehydrogenase,betaine aldehyde dehydrogenase,Aldehyde dehydrogenase family",0.154688873,0.239830102,0.670133127,0.057192939,0.409018768,0.857118863,-0.066087153,0.345760709,0.708251021,-0.256540393,0.785202243,1,0.01128755,0.850541624,0.957786496,0.014669439,0.829753178,1,0.012130076,0.902480266,1,0.005796005,0.956884831,1,0.035130265,0.644922248,0.966337677,-0.007354271,0.915254988,1
BAL062_02877,nadX,"Putative L-aspartate dehydrogenase,L-aspartate dehydrogenase,L-aspartate dehydrogenase,Predicted dinucleotide-utilizing enzyme,aspartate dehydrogenase,Domain of unknown function DUF108",0.286707315,0.224803307,0.648757749,-0.030241084,0.847425976,0.991702509,0.04217954,0.767821926,0.950936512,1.88787793,0.295005589,0.953282002,0.041360258,0.772106744,0.923405285,0.14251468,0.299542099,0.814510504,-0.067774272,0.668905726,1,-0.082533282,0.61100679,1,0.119843524,0.371826146,0.873558593,0.099948371,0.522621204,0.990582323
BAL062_02878,fabG_10,"Putative short-chain dehydrogenase,3-oxoacyl-[acyl-carrier-protein] reductase FabG,short chain dehydrogenase,Predicted dinucleotide-utilizing enzyme,3-oxoacyl-[acyl-carrier-protein] reductase,short chain dehydrogenase",0.096888637,0.548891011,0.894760611,-0.027265784,0.757821976,0.967418295,-0.059036683,0.459098986,0.791159648,0.526116526,0.673169274,1,-0.120225214,0.153144391,0.389241994,-0.066327543,0.472389208,0.913681767,-0.076820676,0.478698316,1,-0.031269941,0.774514041,1,-0.023293547,0.795510994,1,-0.069286083,0.418193804,0.987690888
BAL062_02879,catD_4,"hydrolase,3-oxoadipate enol-lactonase 2,acetoin dehydrogenase E2 subunit dihydrolipoyllysine-residue acetyltransferase,Ketosteroid isomerase-related protein,3-oxoadipate enol-lactonase,Alpha/beta hydrolase family",0.020956545,0.875065042,0.99512635,0.064906879,0.361027205,0.825599538,-0.036332713,0.618519432,0.880641981,0.211512012,0.799730926,1,-0.018022286,0.762046964,0.91640714,-0.008419441,0.904601616,1,0.017885232,0.853502283,1,0.045459452,0.657730722,1,0.071107669,0.347721095,0.853108578,0.037228481,0.577817827,0.990582323
BAL062_02880,BAL062_02880,"Cupin domain protein,Predicted mannose-6-phosphate isomerase,Cupin domain",0.066128672,0.649512742,0.930713634,-0.091655223,0.241297371,0.735551002,-0.206704155,0.006706453,0.051035527,-0.386006539,0.769019535,1,0.095108971,0.192996105,0.446871871,-0.019198062,0.822517152,1,-0.169260436,0.091500634,1,-0.125610733,0.224441201,1,-0.086287178,0.303861245,0.820395154,-0.143046908,0.067877352,0.533948343
BAL062_02881,gudP_2,"permease,D-glucarate permease,putative 3-hydroxyphenylpropionic transporter MhpT,Arabinose efflux permease,D-galactonate transporter,Major Facilitator Superfamily",0.091452895,0.48357327,0.871426703,-0.183827141,0.005163794,0.062909253,-0.118306765,0.081707034,0.322354791,0.188950776,0.833183955,1,-0.11156429,0.055225177,0.200808505,-0.028386223,0.679279645,0.970146247,-0.109449308,0.231535728,1,-0.031311218,0.75022147,1,-0.063783639,0.4544064,0.921000216,0.00544244,0.935869838,1
BAL062_02882,thcD_3,"NAD(FAD)-dependent dehydrogenase,Rhodocoxin reductase,phenylpropionate dioxygenase ferredoxin reductase subunit,Uncharacterized conserved protein,nitrite reductase [NAD(P)H], large subunit,Pyridine nucleotide-disulphide oxidoreductase",0.063183774,0.709231453,0.947505606,0.082819013,0.350001734,0.820242931,0.074141949,0.372226738,0.729372639,-0.401760809,0.804811669,1,0.029575328,0.724063952,0.895399602,0.107644589,0.234953798,0.768212985,-0.01660398,0.891722491,1,0.018561308,0.865337272,1,0.090058641,0.305400651,0.820850618,0.027183551,0.773140927,1
BAL062_02883,BAL062_02883,"lactoylglutathione lyase,3,4-dihydroxyphenylacetate 2,3-dioxygenase,Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily",0.051166318,0.735107714,0.959178792,0.080844483,0.3234238,0.81177446,0.083121105,0.295505091,0.657899417,0.066190925,0.957892904,1,-0.066296485,0.359591969,0.636118193,0.001281424,0.995381142,1,-0.003958837,0.972789786,1,0.095705094,0.356308153,1,0.036805733,0.661148548,0.966337677,-0.041089543,0.60769121,0.990582323
BAL062_02884,cpnA_2,"short-chain dehydrogenase,Cyclopentanol dehydrogenase,short chain dehydrogenase,Uncharacterized conserved protein,3-oxoacyl-[acyl-carrier-protein] reductase,short chain dehydrogenase",0.230819731,0.145205295,0.519597108,0.061994871,0.472089438,0.897040201,0.125533554,0.12168154,0.406228365,-0.714062235,0.74327342,1,0.104153826,0.186283049,0.437446697,0.097890181,0.279673737,0.798039047,0.06972805,0.530603288,1,0.026942779,0.809867602,1,0.066250099,0.444084011,0.916453628,-0.07092211,0.413110045,0.987690888
BAL062_02885,kshA_1,"phenylpropionate dioxygenase,3-ketosteroid-9-alpha-hydroxylase oxygenase subunit,Rieske [2Fe-2S] domain",-0.026127075,0.829064678,0.988847449,-0.085533504,0.224323922,0.714640591,-0.098111967,0.162331973,0.48046454,0.265572829,0.686627483,1,-0.140575992,0.010222456,0.057408017,-0.071159669,0.274808122,0.789832017,-0.125735904,0.171903228,1,-0.102172169,0.302187254,1,-0.044683337,0.557201931,0.936471383,-0.101602921,0.218147263,0.88559514
BAL062_02886,BAL062_02886,hypothetical protein,0.223280946,0.516462561,0.882549977,-0.335596689,0.100865128,0.497354621,0.262327947,0.156095769,0.468287308,-1.168843182,0.624014246,1,0.175945193,0.39622415,0.671701505,0.200856014,0.399514139,0.873223431,0.031753639,0.923760591,1,0.000762662,1,1,-0.075575798,0.701011659,0.973657659,-0.079304101,0.696294116,1
BAL062_02887,ndoA,"ferredoxin,Naphthalene 1,2-dioxygenase system ferredoxin subunit,3-phenylpropionate dioxygenase ferredoxin subunit,Rieske [2Fe-2S] domain protein, MocE subfamily,Rieske [2Fe-2S] domain",-0.266657489,0.400030528,0.812646978,-0.01508708,0.927263958,1,-0.043635371,0.780184211,0.954219068,-6.574290696,0.011012456,0.204438061,-0.18598058,0.214055326,0.480265166,-0.31583458,0.053252093,0.385505949,0.234479939,0.141362646,1,-0.126809811,0.466655248,1,-0.067950666,0.661262633,0.966337677,-0.078708608,0.673507787,1
BAL062_02888,kdgR_2,"putative transcriptional regulator (PcaU-like),Transcriptional regulator kdgR,DNA-binding transcriptional regulator KdgR,beta-ketoadipate pathway transcriptional regulators, PcaR/PcaU/PobR family,Bacterial transcriptional regulator",-0.027550024,0.883903236,0.996538246,0.036450842,0.76062807,0.96760134,0.169526292,0.101093259,0.362446714,-0.498371817,0.79325369,1,0.624818897,2.84E-12,8.05E-11,0.178188421,0.126657717,0.604574632,0.085740913,0.541076268,1,-0.037086883,0.753848091,1,0.015367767,0.90937749,1,0.086291405,0.454353424,0.987690888
BAL062_02889,BAL062_02889,hypothetical protein,0.062431665,0.705246652,0.946061615,0.046621589,0.609535755,0.932650422,0.070010295,0.446016289,0.78511963,1.411866585,0.174058421,0.81245713,-0.051112293,0.521695411,0.769065984,-0.032811488,0.766193397,0.99081821,0.032193253,0.774551392,1,0.016693408,0.887800583,1,-0.066823357,0.477150352,0.921000216,-0.051211043,0.590974817,0.990582323
BAL062_02890,pnuC,"Putative nucleoside/purine/pyrimidine transport protein,Nicotinamide riboside transporter pnuC,nicotinamide riboside transporter PnuC,Nicotinamide mononucleotide transporter,nicotinamide mononucleotide transporter PnuC,Nicotinamide mononucleotide transporter",-0.175494335,0.330869733,0.759329416,0.093448322,0.337347043,0.818899796,0.116694666,0.217070751,0.558671657,1.037049652,0.583971546,1,-0.023420436,0.797039135,0.933749822,-0.075071273,0.431120424,0.888312054,-0.073475314,0.532145313,1,0.027564818,0.789738167,1,0.052992386,0.575395671,0.947880883,0.076842623,0.488693292,0.987690888
BAL062_02891,echA8_6,"Enoyl-CoA hydratase/isomerase,Probable enoyl-CoA hydratase echA8,enoyl-CoA hydratase,phenylacetate degradation probable enoyl-CoA hydratase PaaB,Enoyl-CoA hydratase/isomerase family",-0.008163829,0.952645795,1,-0.064656831,0.388838192,0.842777544,0.054553499,0.436087465,0.779658146,-2.046956292,0.126048025,0.708800289,-0.097863967,0.09838975,0.296762945,-0.04998765,0.471643971,0.913681767,0.004732035,0.959884137,1,-0.028541551,0.765165551,1,-0.094150548,0.214775931,0.730293036,-0.010546817,0.885787161,1
BAL062_02892,BAL062_02892,"poly-beta-1,6-N-acetyl-D-glucosamine auxiliary protein PgaD,poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD",0.046854319,0.702300973,0.943958657,0.036027508,0.589198936,0.930984341,0.020863243,0.763351723,0.949082723,-0.311905012,0.741646224,1,-0.010730022,0.848435269,0.957786496,-0.013807504,0.821077673,1,-0.039737579,0.657315796,1,-0.017621261,0.859331849,1,0.014179215,0.848442732,1,0.024864137,0.738229119,1
